B,35,24,35,0
B,36,26,36,1
C,32,25,36,0
B,34,24,30,0
C,35,25,35,13
A,34,25,35,0
D,40,22,34,1
AA,34,24,35,12
A,33,25,34,3
C,36,23,34,5
C,34,24,36,1
A,34,24,34,0
B,33,25,37,0
D,34,24,35,0
DD,36,24,36,28
C,34,23,35,1
B,32,23,32,1
C,35,24,35,2
A,33,24,32,147
B,36,23,35,50
C,35,22,35,7
B,323,25,35,1
C,32,24,35,2
A,34,24,32,1
C,34,27,40,53
D,36,22,33,2
B,32,23,34,6
C,34,25,35,1
C,36,25,36,1
C,33,24,33,1
A,32,24,34,480
B,33,25,34,49
D,36,25,35,4
D,34,27,36,1
B,34,26,36,0
B,34,28,36,33
C,44,43,49,29
C,32,26,34,0
B,38,29,39,234
A,33,23,34,185
C,34,24,35,208
B,35,24,35,32
DDD,38,24,36,0
C,36,27,36,1
B,35,28,37,0
A,32,24,34,0
B,34,26,36,0
D,36,25,35,49
B,34,24,34,0
D,34,24,33,1
D,36,22,34,2
B,34,24,35,2
A,32,24,33,1
D,36,25,36,3
B,33,25,32,3
DDD,34,27,34,9
D,34,24,35,4
B,34,26,35,31
C,32,24,32,1
C,38,33,43,0
C,24,25,34,2
A,34,25,36,0
A,33,22,33,1
DD,36,26,36,3
B,34,25,35,1
C,36,28,34,10
A,34,24,34,1
B,34,23,33,14
C,32,22,32,20
C,34,24,35,57
D,35,23,33,0
DD,36,24,35,0
C,35,23,35,7
C,36,26,35,3
B,34,26,36,106
C,34,25,34,6
A,30,23,32,1
C,35,23,35,2
DDD,34,24,40,21
B,34,23,36,7
C,32,24,35,1
B,34,23,33,10
B,36,24,36,4
D,34,24,35,0
D,39,22,36,0
A,32,23,34,105
D,35,24,35,0
C,35,24,36,0
C,36,24,34,1
A,33,23,33,2
B,34,26,34,7
A,32,24,35,0
B,36,25,35,1
C,33,23,35,1
B,34,25,35,1
B,34,27,35,1
B,36,23,36,4
D,34,25,35,0
C,34,27,37,0
FF,38,26,37,1
B,34,24,33,37
C,36,24,36,0
C,34,26,37,0
B,34,25,36,28
B,32,25,35,0
B,35,24,35,1
DD,34,22,36,5
B,34,25,34,1
C,34,24,36,22
A,32,23,33,1
C,34,23,34,0
C,34,25,36,2
A,36,24,36,5
D,34,24,34,5
A,32,23,30,1
C,34,22,34,3
A,33,24,33,1
C,34,28,36,0
D,34,21,35,0
B,36,24,36,31
C,36,23,36,0
C,34,24,34,0
D,34,24,34,0
B,34,24,34,0
DD,34,24,34,1
A,32,23,33,2
C,36,28,36,1
D,34,26,36,2
B,32,24,32,3
B,34,21,34,0
C,35,22,35,1
E,34,24,36,1
B,36,25,36,56
B,34,25,36,0
D,34,24,34,8
B,32,24,34,6
D,36,24,34,1
C,34,26,36,8
DD,36,25,34,7
D,37,22,35,0
DD,34,24,35,3
DD,39,25,37,1
C,32,25,34,0
E,32,24,34,9
EE,32,22,36,1
D,36,28,37,52
C,34,24,34,6
B,32,24,35,4
C,34,24,36,93
B,34,25,32,24
C,36,24,36,1
B,34,22,34,2
D,35,26,35,5
C,34,25,34,1
D,38,24,35,1
B,34,26,34,74
DD,34,26,36,0
C,34,25,36,0
C,32,23,32,1
C,34,24,33,7
B,34,24,36,88
DD,38,28,40,1
B,32,23,33,0
B,32,22,33,0
D,36,26,36,14
DD,36,24,36,19
C,34,25,35,0
C,32,24,34,5
A,32,24,35,0
B,34,24,34,6
B,34,23,24,10
C,35,25,36,2
B,34,24,34,1
C,34,26,39,0
B,33,24,34,58
C,35,27,35,159
C,34,24,36,106
B,34,23,35,2
C,36,24,36,19
DD,38,26,37,1
B,34,23,34,65
C,34,23,34,0
C,33,23,34,1
D,34,26,32,0
C,39,28,38,36
D,38,28,37,361
C,34,24,36,1
D,34,24,34,2
C,32,23,34,5
C,35,22,34,0
D,40,24,34,1
B,34,25,34,1
B,32,24,34,0
C,34,26,35,1
C,34,24,36,294
AA,32,23,33,1
DD,34,24,34,1
B,32,24,32,22
B,36,24,34,2
C,37,22,35,60
B,34,24,34,1
C,34,23,35,959
C,35,25,34,2
A,32,24,36,1
D,34,26,34,1
B,34,26,36,7
C,37,28,38,8
A,32,23,33,1
C,34,24,34,0
EE,40,25,36,3
C,38,25,37,0
C,34,27,38,1
DD,34,22,32,1
A,34,24,34,1
C,34,24,36,0
C,34,24,35,3
B,34,24,34,16
D,38,24,35,3
B,34,25,34,64
C,34,24,35,1
D,36,25,36,37
B,34,25,35,20
B,33,24,35,0
FFF,34,24,34,4
B,32,24,33,24
D,32,27,34,1
C,38,24,34,2
D,36,26,36,1
D,34,23,34,0
B,32,22,32,0
C,34,24,34,7
D,34,26,38,17
C,32,24,33,1
C,36,22,34,1
D,34,25,34,8
D,36,28,34,20
C,35,24,34,21
C,32,23,33,1
D,36,26,31,0
C,34,24,34,36
B,32,25,35,0
C,36,23,36,2
DD,30,24,32,0
C,36,27,36,4
C,34,26,36,8
D,34,23,34,3
C,34,25,35,0
D,32,23,33,17
B,34,26,36,11
B,34,23,30,2
DD,34,24,34,10
B,32,24,33,2
C,36,24,35,59
D,34,24,34,5
B,34,23,34,44
H,46,22,36,4
B,32,23,33,0
B,32,24,33,1
C,32,24,35,1
D,32,22,32,1
A,34,26,35,1
B,34,24,35,1
C,36,31,44,1
C,36,24,35,7
A,34,25,35,1
D,36,24,36,0
C,34,24,34,1
C,32,24,32,1
A,34,24,35,69
EE,53,24,34,14
B,36,34,37,0
B,30,23,33,7
C,34,25,35,14
C,34,25,36,17
B,32,24,35,3
C,35,25,34,1
D,36,25,35,36
F,34,27,38,1
B,34,24,35,5
C,36,23,35,5
B,33,24,33,0
C,32,24,34,1
C,34,24,35,304
B,34,24,35,2
B,34,24,35,2
D,36,25,34,1
B,34,25,34,25
C,34,26,38,0
C,34,24,36,2
B,34,27,34,4
C,35,24,35,0
C,33,23,33,62
B,32,23,34,4
DD,34,27,37,3
B,36,25,35,37
DD,32,24,32,2
B,33,23,33,2
C,34,23,33,1
A,34,24,35,0
C,36,26,35,1
DD,30,26,35,3
A,30,22,32,5
C,32,23,34,9
C,34,26,45,5
DDD,40,25,36,6
D,34,24,35,2
C,36,24,33,0
DD,35,25,35,1
DD,32,23,33,0
B,34,24,35,9
B,36,25,36,64
B,34,28,37,1
A,34,24,34,23
D,33,22,33,21
C,34,22,30,5
B,37,25,35,7
C,34,24,34,5
J,44,24,34,3
B,32,24,34,3
A,34,26,36,0
B,34,24,35,1
D,34,23,47,2
J,59,26,36,23
G,44,24,34,5
B,32,24,33,0
B,34,25,36,22
B,38,32,41,1
D,34,24,35,748
C,34,28,32,0
C,36,24,35,8
B,34,24,34,40
D,32,22,33,18
B,32,24,35,2
C,36,23,33,1
C,36,24,38,4
C,36,22,34,15
C,38,26,37,0
B,34,26,36,0
C,40,24,36,9
C,36,27,35,1
D,34,22,34,0
A,33,24,34,28
C,36,29,32,0
B,34,24,36,0
F,34,24,24,15
D,34,23,32,5
B,34,26,35,7
B,34,25,36,1
C,32,25,35,0
B,34,24,36,2
A,33,25,32,1
D,35,27,35,466
D,34,24,32,30
B,35,23,36,3
DD,34,25,37,2
A,34,22,36,4
C,33,23,34,1
B,34,24,36,4
D,35,25,36,0
C,37,26,36,1
DD,36,24,36,24
B,34,24,34,4
B,34,24,35,0
B,34,24,35,0
D,36,23,34,46
A,33,24,33,0
C,34,22,34,0
B,32,26,34,2
C,35,26,34,4
B,34,25,35,1
AA,32,22,31,1
C,32,27,30,9
C,36,24,35,2
B,34,24,34,4
B,32,23,36,1
C,34,24,35,72
D,36,29,38,2
C,33,23,34,1
C,32,22,34,3
C,36,24,36,30
C,34,24,37,7
D,36,24,36,0
D,35,26,37,1
GG,44,28,36,4
B,34,24,34,3
B,34,24,35,1
C,33,22,34,66
D,36,25,36,0
A,32,21,31,0
A,32,24,31,2
A,35,25,35,1
F,40,26,38,1
E,38,24,32,172
C,36,24,35,0
B,35,25,35,13
B,34,24,35,60
B,34,24,35,16
C,36,32,43,12
B,32,25,33,1
A,32,23,33,1
C,34,23,32,21
C,36,23,36,4
B,34,23,33,59
B,34,26,36,4
B,34,27,25,0
C,32,23,34,1
D,32,25,36,2
B,34,24,33,179
C,35,24,35,1
B,34,23,34,33
A,32,23,33,0
C,34,24,34,12
B,38,30,40,10
D,34,24,35,26
DD,36,23,36,3
G,46,30,46,12
B,34,24,34,3234
C,36,25,34,76
DD,38,26,38,0
A,33,24,34,11
C,35,24,35,1
D,34,25,34,19
B,34,24,36,4
B,34,27,35,7
DD,45,26,36,1
B,34,24,35,2
D,36,25,37,1
D,36,24,36,1
C,34,23,33,16
A,34,24,36,1
A,32,23,35,0
C,32,25,34,119
B,33,24,33,1
DD,34,24,34,0
D,34,24,34,1
DD,32,25,33,1
D,36,25,36,9
C,32,25,33,180
B,32,23,34,5
B,32,24,34,1
D,37,23,35,13
B,34,25,35,31
B,34,24,34,22
C,32,22,35,1
B,34,25,36,0
B,32,28,71,0
D,38,22,33,3
F,37,27,35,1
D,34,25,34,0
C,36,23,36,52
B,34,24,34,3
B,35,24,36,0
B,34,25,36,2
A,33,24,34,0
C,36,30,39,0
A,32,23,33,1
A,34,24,34,1
A,34,24,33,1
C,34,26,34,1
A,32,23,32,3
D,36,24,35,9
D,36,27,34,7
DD,38,26,36,0
B,34,25,34,23
A,34,25,35,1
C,36,28,35,0
F,42,26,36,6
A,34,24,38,0
B,34,24,39,0
D,32,24,34,21
B,34,25,34,0
DD,32,25,34,1
C,34,27,36,2
C,36,29,35,0
B,32,24,35,5
D,34,25,38,10
C,32,24,30,10
DD,34,28,36,0
B,34,23,32,1
B,34,24,24,172
B,32,24,34,1
D,39,25,36,0
D,39,25,35,2
B,36,27,35,78
C,34,24,35,1
B,34,23,34,8
C,36,24,34,1
C,34,22,33,1
D,36,27,37,0
C,34,24,36,0
D,34,25,35,1
B,34,23,33,3
B,34,24,34,25
B,34,26,37,0
A,33,23,34,48
B,34,25,34,8
D,37,24,36,1
B,34,25,34,3
B,32,24,32,4
C,33,222,33,2
C,36,25,35,1
A,34,24,34,2
C,36,24,36,13
C,34,23,34,6
GG,36,25,37,2
A,32,24,34,0
GGG,42,25,35,1
C,32,24,33,7
B,34,24,35,2
A,32,22,32,1
C,34,24,36,2
C,36,25,35,3
DD,36,26,36,42
H,44,24,34,2
D,36,24,35,4
B,30,24,35,2
DD,34,23,34,1
C,35,26,36,481
D,34,26,36,2
A,32,23,33,1
C,36,24,36,1
D,34,28,38,10
B,34,24,34,3
B,32,23,33,32
A,34,25,35,0
C,36,23,34,5
B,32,24,34,1
A,34,25,35,1
C,36,23,34,1
A,31,24,34,1
D,36,25,34,2
C,34,27,36,54
D,34,25,35,0
DD,36,26,36,1
B,34,24,36,0
C,36,27,37,0
B,33,23,33,1
DD,32,27,34,1
B,36,24,36,17
B,35,27,34,24
B,35,24,36,18
DDD,36,29,40,1
D,39,23,35,0
C,36,22,36,4
C,34,25,36,0
B,34,23,33,1
B,33,25,34,10
DD,36,26,38,1
B,34,24,34,127
C,33,23,33,71
DD,36,24,35,14
B,35,25,34,665
C,36,25,36,3
B,34,25,36,11
A,34,25,36,0
B,34,26,35,10
C,37,23,37,75
C,32,22,33,1
D,34,24,32,0
C,34,25,35,1
D,38,24,36,0
B,32,26,36,2
B,34,24,32,4
DD,36,28,36,6
C,34,25,35,118
D,34,25,34,2
B,34,23,34,49
C,35,26,38,3
C,36,24,35,3
B,34,24,35,0
B,34,25,35,9
D,34,24,34,3
B,34,23,33,37
C,35,24,36,83
A,32,23,34,1
J,42,23,34,5
B,34,24,34,1
B,24,27,42,0
B,34,27,38,1
C,36,21,34,2
C,34,24,34,4
HH,42,23,34,24
B,33,24,34,20
A,34,20,34,308
C,37,27,37,9
B,34,24,35,5
C,34,24,35,3
DD,32,25,36,0
C,34,24,34,12
C,38,26,38,1
B,34,23,35,266
C,34,22,34,0
C,32,24,32,0
F,34,26,36,3
C,34,26,38,1
C,37,28,36,32
A,33,25,33,1
DD,34,24,34,5
D,36,28,37,28
C,37,32,35,0
DD,42,24,36,1
C,39,23,37,5
B,33,25,34,1
C,32,26,36,1
C,33,24,35,3
B,34,24,34,0
C,36,26,33,1
A,34,25,35,1
B,34,23,34,5
A,33,24,33,1
DD,38,21,36,8
D,39,22,36,0
C,35,29,34,0
B,34,26,35,56
B,32,22,33,5
B,34,30,36,2
B,34,24,34,35
C,33,24,34,24
A,35,24,35,4
C,34,24,36,138
F,32,25,37,1
D,36,26,36,0
B,36,26,34,1
B,36,25,33,85
C,36,24,36,1
D,35,22,34,33
B,32,23,33,4
D,32,24,34,42
B,34,24,33,283
A,32,23,33,0
B,34,23,35,1
B,36,26,38,7
B,34,25,35,117
C,35,24,36,2
C,38,26,38,0
B,36,27,38,0
C,37,23,36,68
D,34,23,34,105
G,34,24,40,1
C,34,28,38,0
C,34,24,36,0
A,32,22,34,0
C,36,27,37,138
D,34,27,35,70
D,36,18,34,0
C,36,24,36,1
D,34,27,32,1
C,32,23,32,66
D,34,25,34,1
C,34,25,35,143
D,38,26,36,8
D,38,22,42,1
A,33,24,34,5
AA,36,23,33,1
B,34,24,33,3
C,32,28,34,22
D,36,21,32,0
DD,38,25,36,9
DD,36,24,35,4
B,32,24,33,9
A,34,24,34,0
E,34,29,40,3
C,34,26,36,126
C,34,24,35,1
C,34,26,36,3
C,34,26,34,2
B,34,24,36,20
B,32,26,36,0
D,32,26,37,4
B,34,25,34,2
C,36,30,38,43
C,36,25,34,61
B,33,25,35,8
C,34,25,35,3
B,34,23,34,0
B,34,24,33,145
B,32,24,34,8
C,36,25,36,2
C,34,24,32,21
C,32,24,36,2
D,34,25,36,2
B,33,23,34,3
C,32,24,32,11
D,36,23,35,13
C,34,26,33,1
B,36,27,37,5
D,39,19,33,0
GG,34,24,35,2
E,34,25,35,108
B,32,23,33,1
B,34,25,35,1
B,34,24,34,31
B,34,24,35,1
B,34,24,35,3
A,36,24,38,0
B,34,29,41,0
C,30,23,33,34
C,36,28,32,0
G,42,26,34,3
C,38,22,36,9
D,34,25,35,29
C,36,23,32,1
B,34,25,34,3
C,36,25,36,0
C,34,20,34,200
B,34,24,34,137
C,,25,35,1
C,34,22,34,305
FF,38,25,36,6
C,32,22,33,5
B,30,23,33,14
C,36,23,36,0
C,32,25,35,1
J,44,30,38,3
D,35,25,34,86
A,34,24,32,37
C,34,24,34,2
D,38,30,46,13
C,34,24,,1
C,34,24,35,0
B,32,23,34,1
C,37,25,38,2
B,33,24,34,14
B,34,24,34,1
C,32,27,35,167
B,32,26,36,7
C,39,24,35,21
B,35,24,37,4
C,36,26,37,0
C,36,23,32,0
C,34,23,33,43
B,34,23,34,0
D,38,26,36,88
B,34,24,33,1
B,34,25,35,61
GG,32,26,32,5
DD,32,32,27,0
C,34,26,35,9
D,34,26,33,1
D,36,25,36,3
B,36,24,35,2
A,32,23,32,252
DD,32,24,36,1
C,34,24,32,69
B,34,25,34,143
DD,32,24,35,1
C,34,23,33,1
B,32,25,35,15
B,34,24,34,24
C,33,22,32,0
B,34,24,35,0
A,34,24,34,1
A,33,27,34,4
D,36,24,36,2
D,30,23,34,1
A,34,24,33,1
F,32,28,39,240
C,36,23,35,306
B,32,24,34,0
A,32,24,33,0
C,36,23,34,1
DD,36,34,42,0
A,32,27,39,0
D,34,27,36,1
B,32,25,35,9
C,36,25,35,6
B,36,25,36,12
C,34,24,35,11
B,34,25,35,0
C,32,24,35,1
A,30,24,32,1
C,34,24,33,3
F,32,24,36,50
B,34,26,35,1
A,30,22,31,0
B,34,23,34,79
A,32,24,33,87
D,34,24,36,2
B,32,24,34,9
A,30,26,33,11
C,35,24,33,4
B,33,23,34,69
C,36,24,34,20
C,35,25,36,3
B,32,24,30,7
G,34,25,36,4
C,32,26,32,1
C,34,24,34,0
C,32,24,35,2
C,34,25,36,0
D,34,25,35,4
C,35,23,33,60
B,34,24,36,9
A,34,24,32,213
B,36,23,35,76
C,32,24,32,0
C,34,29,34,0
C,36,28,33,0
B,34,24,36,1
DD,32,24,34,0
C,32,26,36,1
C,34,24,32,0
C,36,24,36,0
A,32,24,33,100
D,32,24,31,0
C,36,24,35,1
C,35,24,34,1
B,33,24,34,6
B,32,25,35,0
D,32,22,32,21
A,34,24,24,5
C,36,26,38,1
B,36,25,36,11
C,33,23,33,961
AA,34,23,34,1
D,42,34,46,4
D,32,24,34,13
C,37,25,37,15
B,34,26,32,15
D,34,24,36,0
C,34,26,34,1
DD,32,25,35,2
C,36,26,35,0
C,36,24,35,125
D,36,32,43,0
C,36,26,35,4
C,34,22,35,0
DD,38,28,38,0
K,56,24,36,4
F,34,23,35,6
B,32,24,33,7
C,34,23,33,1
DD,36,26,34,71
C,36,24,34,1
B,32,24,34,0
D,32,24,35,3
C,32,26,36,4
B,34,23,34,12
B,32,23,34,2
A,32,24,33,42
DDD,34,26,34,33
D,32,27,32,0
B,35,23,36,7
C,34,24,34,3
B,34,24,35,0
B,34,24,35,18
C,35,24,35,0
C,34,23,34,2
D,36,24,36,1
A,34,24,33,1
B,34,22,34,22
B,34,24,33,3
D,34,25,36,7
A,35,25,35,8
C,34,24,35,1
D,36,26,36,25
AA,32,25,34,12
B,36,23,35,26
A,34,24,33,4
A,30,24,34,0
B,34,25,35,1
C,35,24,34,0
C,32,25,32,3
B,32,25,35,6
A,36,23,33,1
B,34,24,34,1
A,34,26,36,8
D,36,26,36,18
D,34,28,38,0
D,34,23,34,0
A,33,24,35,0
DD,34,22,34,9
C,36,22,35,0
C,34,27,35,550
A,32,25,35,240
B,36,37,42,19
D,34,25,35,0
B,34,23,35,3
C,35,25,35,64
C,32,24,34,1
D,34,24,34,0
F,34,26,36,0
A,34,24,34,2
C,34,27,32,1
B,34,24,34,2
B,32,26,33,227
B,34,21,34,1
D,34,24,36,1
C,34,25,36,0
C,36,26,37,1
C,38,23,36,9
D,36,24,34,1
C,35,23,33,14
C,30,22,34,13
A,34,24,33,1
C,36,28,36,0
D,36,26,33,22
B,35,24,34,14
C,36,26,36,1
A,32,23,34,52
DD,38,24,36,0
C,34,22,34,22
D,34,24,34,2
C,25,23,34,0
C,34,24,34,8
C,35,25,34,2
C,34,27,37,1
C,34,26,34,0
B,33,24,34,1
C,34,24,34,1
D,34,24,34,43
C,34,25,37,129
A,35,26,36,1
B,34,24,34,3
C,36,23,34,1
B,32,25,30,23
B,34,22,35,10
B,34,24,34,0
B,34,27,36,24
C,35,23,34,2
D,34,26,34,19
B,34,27,37,0
D,34,25,32,0
C,35,25,36,1
B,32,24,34,131
B,33,24,35,0
C,33,23,33,1
D,36,23,35,3
A,30,23,35,144
DD,38,25,34,1
A,34,24,34,17
C,34,24,35,0
B,34,23,34,2
B,34,25,34,1
B,34,25,35,31
C,32,23,33,1
G,30,24,33,1
B,34,23,33,8
E,32,23,36,2
C,34,26,34,1
B,36,25,36,13
B,31,24,34,3
B,34,23,35,6
B,34,24,33,35
B,36,29,39,0
B,34,24,36,1
C,32,24,36,1
C,33,25,35,1
A,33,24,33,5
B,34,23,34,2
D,33,25,35,1
C,34,24,35,1
C,34,24,32,127
HH,36,30,36,1
C,36,24,33,104
D,40,39,51,1
B,36,26,34,5
C,35,24,35,0
DD,37,22,34,10
B,32,24,36,2
B,32,26,32,0
A,31,25,33,17
B,34,23,34,34
C,34,25,37,2
DD,32,26,35,1
C,36,22,36,3
D,34,25,34,2
B,36,24,34,1
D,38,29,43,5
A,32,24,32,37
B,38,30,41,0
C,34,26,35,4
C,34,23,34,0
DD,32,26,32,2
B,32,24,33,31
B,34,24,34,0
D,34,22,32,18
C,36,24,34,1
DD,34,27,34,1
C,35,25,34,1
D,36,24,34,0
B,34,25,35,6
B,34,26,35,19
C,35,25,32,1
A,33,25,34,1
B,34,24,35,0
C,34,26,36,3
C,34,28,36,33
C,38,24,34,1
B,34,23,32,551
B,34,25,34,19
C,34,24,34,0
DD,34,25,35,6
B,35,25,35,1
A,32,24,33,83
AA,36,23,34,1
B,35,24,36,73
B,34,24,35,2
B,34,24,35,75
B,34,27,34,4
C,34,24,34,18
B,36,25,37,2
B,36,25,34,341
C,36,23,35,8
D,34,23,34,7
B,32,24,35,168
C,34,23,36,2
D,36,28,35,22
B,34,24,36,0
D,34,21,31,54
B,34,27,36,11
C,32,24,34,7
DD,32,24,36,0
C,36,24,35,337
A,32,24,34,3
DD,36,25,35,6
D,34,26,34,2
B,36,25,38,43
B,33,25,34,16
D,36,23,34,0
C,33,25,35,3
B,34,24,35,8
C,34,25,36,1
B,34,21,34,0
B,32,25,33,2
D,36,24,34,1
C,34,28,37,86
D,36,29,38,2
DD,36,24,34,0
D,34,24,35,4
A,33,22,33,1
B,32,25,34,3
D,34,24,35,16
C,34,25,35,611
B,24,27,34,1
C,34,24,34,1
B,34,24,34,3
D,36,25,36,9
C,36,23,34,1
C,36,23,36,74
B,34,23,33,418
HH,40,36,41,1
AA,33,23,36,0
B,34,23,34,35
B,36,23,35,1
C,32,24,34,0
C,32,25,31,5
C,36,24,35,2
C,34,25,35,1
C,32,26,35,0
B,34,25,34,25
D,36,23,35,0
B,34,25,34,1
A,32,24,34,2
B,33,25,32,0
H,34,27,44,0
A,32,23,34,157
A,35,25,35,2
G,32,25,35,3
C,37,24,37,0
C,36,27,32,36
B,32,28,33,6
E,32,22,32,1
B,36,28,38,0
C,33,24,34,13
C,34,23,33,1
B,32,25,35,1
DD,34,26,32,1
B,36,25,37,2
B,34,25,34,22
B,34,24,35,33
B,34,24,34,14
B,34,24,34,8
C,34,26,35,3
B,36,28,39,8
C,34,27,34,17
C,37,27,42,3
B,30,23,33,37
B,36,27,37,1
C,34,24,,2
B,34,24,34,1
B,34,24,34,5
F,30,24,34,4
B,34,23,33,327
D,32,23,34,3
C,34,24,35,50
A,30,23,33,4
D,39,26,37,107
B,32,24,35,0
C,34,24,34,2
B,36,24,35,9
DD,36,26,36,1
B,32,21,35,12
A,33,23,32,5
C,36,25,35,4
B,34,24,34,4
B,33,23,33,2
B,34,27,36,4
A,30,23,33,15
B,32,27,36,4
B,36,24,36,9
D,34,24,35,3
B,32,25,36,0
B,34,22,35,19
EEE,44,28,57,7
C,34,25,34,1
B,36,28,36,41
B,34,26,36,2
B,34,24,30,0
B,34,24,34,44
E,38,25,35,17
DD,30,25,34,1
B,35,26,34,34
C,34,26,34,6
A,35,24,34,1
C,34,24,34,0
A,34,23,33,29
D,34,24,34,7
B,36,23,34,4
C,34,26,34,0
D,34,25,35,1
E,33,26,34,0
C,36,23,35,1
B,34,25,35,3
DD,36,26,35,1
D,36,26,36,6
C,34,22,33,3
D,32,27,32,1
DD,41,24,34,1
C,34,27,32,1
B,33,24,34,1
B,34,25,36,20
AA,34,23,34,0
B,33,26,34,11
B,34,23,34,26
D,34,25,36,75
AA,36,23,33,23
C,36,23,32,1
B,36,27,36,1
DD,37,25,35,15
B,33,24,35,1
G,45,26,38,6
B,34,25,34,61
DD,34,25,36,1
FF,28,24,34,3
A,34,25,34,105
B,32,24,34,1
B,30,22,32,18
C,34,24,34,4
B,34,25,35,29
C,34,23,35,6
B,35,25,36,24
D,36,25,36,5
C,34,27,33,3
D,34,25,36,0
D,38,28,37,9
G,36,27,34,2
B,33,25,34,18
B,32,24,31,40
C,36,27,37,1
C,34,24,34,11
B,34,26,36,7
C,34,23,34,35
D,38,26,38,0
C,35,23,35,4
D,35,23,33,10
D,36,24,36,43
A,36,24,35,1
B,34,24,35,6
A,32,25,37,0
A,36,25,35,1
D,37,27,37,1
B,34,23,34,6
C,34,22,34,15
B,34,24,36,4
G,42,31,36,4
B,34,26,33,21
B,34,26,32,3
C,35,26,34,39
C,34,26,36,1
C,34,24,35,0
B,34,24,33,37
C,36,25,36,1
B,34,26,32,19
A,34,24,33,1
B,32,26,36,18
C,35,23,33,2
B,32,22,33,1
B,34,24,35,4
B,34,23,34,0
D,36,22,33,9
B,32,25,37,3
B,36,28,38,0
D,34,24,33,23
D,34,26,36,35
D,36,22,32,2
B,34,24,34,28
J,32,22,32,2
C,36,28,35,82
D,34,26,37,8
B,32,22,33,12
D,34,26,35,1
B,34,24,34,7
A,32,24,34,0
C,36,23,32,1
B,36,22,34,1
D,38,24,34,1
B,34,25,34,83
C,36,23,33,73
C,35,25,34,1
B,34,25,35,3
B,34,25,34,2
B,34,24,34,32
A,34,25,35,1
C,35,25,37,0
C,34,23,35,3
L,50,24,36,4
C,34,23,34,0
A,32,24,34,0
DD,32,22,35,27
A,32,23,34,2
DD,34,22,34,7
B,34,25,37,2
DDD,36,25,36,0
B,33,25,33,1
B,34,24,34,2
B,34,24,35,0
D,40,38,39,23
C,36,22,36,18
B,35,26,40,0
A,32,25,34,0
B,36,23,32,3
D,35,25,34,1
B,34,24,34,116
C,34,25,34,36
B,32,24,34,15
B,34,27,36,7
C,36,24,34,2
B,33,24,35,4
C,25,23,34,12
B,32,23,33,71
B,34,25,35,0
D,36,21,36,0
B,34,24,34,155
B,34,24,34,14
D,36,25,36,1
A,34,24,32,69
DD,36,28,38,5
C,34,24,34,13
DD,41,26,38,0
DD,34,24,35,6
B,34,25,34,0
B,34,24,36,25
B,32,23,34,1
B,32,23,33,15
B,34,25,34,7
A,34,25,34,1
B,34,24,34,1
C,37,26,35,8
C,36,24,34,1
B,34,24,34,3
B,35,22,35,0
F,32,24,34,4
D,34,26,36,2
D,34,24,33,0
C,36,25,35,0
C,34,26,34,901
DD,36,23,34,380
C,32,24,34,0
C,35,24,35,35
C,34,25,34,24
B,32,24,36,2
C,34,26,32,26
D,37,25,36,0
A,32,24,33,5
C,35,25,35,40
C,34,25,32,18
C,34,25,35,0
B,32,24,34,19
E,32,23,33,6
B,30,23,33,353
D,34,31,34,38
C,33,26,34,2
B,34,25,37,7
C,34,25,34,42
A,32,24,32,1
C,34,23,34,157
D,36,25,34,1
DD,38,26,36,1
B,34,24,34,1
C,32,25,32,106
B,36,26,34,24
FF,32,25,34,12
C,34,23,36,0
C,34,25,34,1
C,34,25,35,0
C,34,24,35,1
D,34,225,345,9
C,32,24,32,1
D,38,25,38,2
B,34,24,35,2
GG,36,26,34,47
B,36,24,35,16
B,34,24,36,0
C,23,23,34,17
B,34,25,33,4
B,32,24,35,41
D,32,26,36,5
A,32,28,34,1
C,44,34,38,0
D,39,24,36,0
DD,38,26,36,1
C,36,24,34,19
B,36,27,35,41
B,34,24,35,5
B,34,25,35,1
B,33,22,34,7
D,34,26,34,2
C,34,22,34,1
D,36,26,36,2
C,34,26,34,2
C,35,24,34,33
B,34,26,32,0
B,34,24,34,8
A,33,23,35,1
B,34,25,35,3
B,34,24,34,40
B,34,23,35,59
C,34,24,35,0
DD,39,26,37,1
B,34,26,34,0
C,36,24,35,1
DD,38,24,34,4
D,36,24,35,24
D,32,24,32,2
A,30,23,34,25
D,36,24,34,0
B,34,24,35,2
B,34,24,34,1
B,33,23,34,50
B,34,23,32,24
B,33,24,35,1
C,38,39,26,2
C,36,25,34,20
C,35,26,36,1
C,32,25,34,0
B,34,24,34,2
D,34,25,35,4
B,34,24,34,315
C,34,24,34,2
D,36,24,34,23
C,34,25,37,1
C,34,24,36,1
DD,36,27,36,2
DDD,32,24,34,1
C,32,27,36,26
D,36,22,36,0
A,32,25,30,2
B,35,25,34,1
C,34,24,34,7
DD,36,24,36,4
D,36,29,36,0
C,36,23,35,0
C,30,23,32,13
DD,40,21,35,105
B,33,24,34,1
DD,34,25,34,0
C,34,24,35,1
B,34,25,35,1
C,34,26,34,15
B,34,24,34,1
D,34,24,34,13
C,36,24,36,11
C,36,26,37,0
C,34,28,37,0
B,34,26,34,17
B,34,25,30,16
DD,34,22,32,2
B,36,26,35,2
D,37,25,37,2
B,32,24,34,2
B,34,24,34,1
DD,34,22,32,1
C,34,25,35,2
G,32,25,33,1
B,34,22,32,2
